time_s,speed_kph,distance_m,cum_distance_m,cycle
69,0.0,0.0,395.83333333333354,SORT-3_like
70,0.0,0.0,395.83333333333354,SORT-3_like
71,0.0,0.0,395.83333333333354,SORT-3_like
72,0.0,0.0,395.83333333333354,SORT-3_like
73,0.0,0.0,395.83333333333354,SORT-3_like
74,0.0,0.0,395.83333333333354,SORT-3_like
75,0.0,0.0,395.83333333333354,SORT-3_like
76,3.3333333333333335,0.9259259259259259,396.75925925925947,SORT-3_like
77,6.666666666666667,1.8518518518518519,398.6111111111113,SORT-3_like
78,10.0,2.7777777777777777,401.3888888888891,SORT-3_like
79,13.333333333333334,3.7037037037037037,405.0925925925928,SORT-3_like
80,16.666666666666668,4.62962962962963,409.7222222222224,SORT-3_like
81,20.0,5.555555555555555,415.27777777777794,SORT-3_like
82,23.333333333333336,6.481481481481482,421.7592592592594,SORT-3_like
83,26.666666666666668,7.407407407407407,429.1666666666668,SORT-3_like
84,30.000000000000004,8.333333333333334,437.5000000000001,SORT-3_like
85,33.333333333333336,9.25925925925926,446.75925925925935,SORT-3_like
86,36.666666666666664,10.185185185185185,456.9444444444445,SORT-3_like
87,40.0,11.11111111111111,468.0555555555556,SORT-3_like
88,43.33333333333333,12.037037037037035,480.0925925925926,SORT-3_like
89,46.66666666666667,12.962962962962964,493.0555555555556,SORT-3_like
90,50.0,13.88888888888889,506.9444444444445,SORT-3_like
91,50.0,13.88888888888889,520.8333333333334,SORT-3_like
92,50.0,13.88888888888889,534.7222222222223,SORT-3_like
93,50.0,13.88888888888889,548.6111111111112,SORT-3_like
94,50.0,13.88888888888889,562.5000000000001,SORT-3_like
95,50.0,13.88888888888889,576.388888888889,SORT-3_like
96,50.0,13.88888888888889,590.2777777777779,SORT-3_like
97,50.0,13.88888888888889,604.1666666666669,SORT-3_like
98,50.0,13.88888888888889,618.0555555555558,SORT-3_like
99,50.0,13.88888888888889,631.9444444444447,SORT-3_like
100,50.0,13.88888888888889,645.8333333333336,SORT-3_like
101,50.0,13.88888888888889,659.7222222222225,SORT-3_like
102,50.0,13.88888888888889,673.6111111111114,SORT-3_like
103,50.0,13.88888888888889,687.5000000000003,SORT-3_like
104,50.0,13.88888888888889,701.3888888888893,SORT-3_like
105,46.42857142857143,12.896825396825397,714.2857142857147,SORT-3_like
106,42.85714285714286,11.904761904761905,726.1904761904766,SORT-3_like
107,39.285714285714285,10.912698412698413,737.103174603175,SORT-3_like
108,35.714285714285715,9.920634920634921,747.02380952381,SORT-3_like
109,32.142857142857146,8.928571428571429,755.9523809523814,SORT-3_like
110,28.571428571428573,7.936507936507937,763.8888888888894,SORT-3_like
111,25.0,6.944444444444445,770.8333333333338,SORT-3_like
112,21.42857142857143,5.9523809523809526,776.7857142857148,SORT-3_like
113,17.857142857142858,4.9603174603174605,781.7460317460323,SORT-3_like
114,14.285714285714286,3.9682539682539684,785.7142857142862,SORT-3_like
115,10.714285714285715,2.9761904761904763,788.6904761904767,SORT-3_like
116,7.142857142857143,1.9841269841269842,790.6746031746037,SORT-3_like
117,3.5714285714285716,0.9920634920634921,791.6666666666672,SORT-3_like
118,0.0,0.0,791.6666666666672,SORT-3_like
119,0.0,0.0,791.6666666666672,SORT-3_like
120,0.0,0.0,791.6666666666672,SORT-3_like
121,0.0,0.0,791.6666666666672,SORT-3_like
122,0.0,0.0,791.6666666666672,SORT-3_like
123,0.0,0.0,791.6666666666672,SORT-3_like
124,0.0,0.0,791.6666666666672,SORT-3_like
125,0.0,0.0,791.6666666666672,SORT-3_like
126,0.0,0.0,791.6666666666672,SORT-3_like
127,0.0,0.0,791.6666666666672,SORT-3_like
128,0.0,0.0,791.6666666666672,SORT-3_like
129,0.0,0.0,791.6666666666672,SORT-3_like
130,0.0,0.0,791.6666666666672,SORT-3_like
131,0.0,0.0,791.6666666666672,SORT-3_like
132,0.0,0.0,791.6666666666672,SORT-3_like
133,0.0,0.0,791.6666666666672,SORT-3_like
134,0.0,0.0,791.6666666666672,SORT-3_like
135,3.3333333333333335,0.9259259259259259,792.5925925925932,SORT-3_like
136,6.666666666666667,1.8518518518518519,794.444444444445,SORT-3_like
137,10.0,2.7777777777777777,797.2222222222229,SORT-3_like
138,13.333333333333334,3.7037037037037037,800.9259259259265,SORT-3_like
139,16.666666666666668,4.62962962962963,805.5555555555562,SORT-3_like
140,20.0,5.555555555555555,811.1111111111118,SORT-3_like
141,23.333333333333336,6.481481481481482,817.5925925925933,SORT-3_like
142,26.666666666666668,7.407407407407407,825.0000000000007,SORT-3_like
143,30.000000000000004,8.333333333333334,833.333333333334,SORT-3_like
144,33.333333333333336,9.25925925925926,842.5925925925933,SORT-3_like
145,36.666666666666664,10.185185185185185,852.7777777777785,SORT-3_like
146,40.0,11.11111111111111,863.8888888888896,SORT-3_like
147,43.33333333333333,12.037037037037035,875.9259259259267,SORT-3_like
148,46.66666666666667,12.962962962962964,888.8888888888896,SORT-3_like
149,50.0,13.88888888888889,902.7777777777785,SORT-3_like
150,50.0,13.88888888888889,916.6666666666674,SORT-3_like
151,50.0,13.88888888888889,930.5555555555563,SORT-3_like
152,50.0,13.88888888888889,944.4444444444453,SORT-3_like
153,50.0,13.88888888888889,958.3333333333342,SORT-3_like
154,50.0,13.88888888888889,972.2222222222231,SORT-3_like
155,50.0,13.88888888888889,986.111111111112,SORT-3_like
156,50.0,13.88888888888889,1000.0000000000009,SORT-3_like
157,50.0,13.88888888888889,1013.8888888888898,SORT-3_like
158,50.0,13.88888888888889,1027.7777777777787,SORT-3_like
159,50.0,13.88888888888889,1041.6666666666677,SORT-3_like
160,50.0,13.88888888888889,1055.5555555555566,SORT-3_like
161,50.0,13.88888888888889,1069.4444444444455,SORT-3_like
162,50.0,13.88888888888889,1083.3333333333344,SORT-3_like
163,50.0,13.88888888888889,1097.2222222222233,SORT-3_like
164,46.42857142857143,12.896825396825397,1110.1190476190486,SORT-3_like
165,42.85714285714286,11.904761904761905,1122.0238095238105,SORT-3_like
166,39.285714285714285,10.912698412698413,1132.9365079365089,SORT-3_like
167,35.714285714285715,9.920634920634921,1142.8571428571438,SORT-3_like
168,32.142857142857146,8.928571428571429,1151.7857142857151,SORT-3_like
169,28.571428571428573,7.936507936507937,1159.722222222223,SORT-3_like
170,25.0,6.944444444444445,1166.6666666666674,SORT-3_like
171,21.42857142857143,5.9523809523809526,1172.6190476190484,SORT-3_like
172,17.857142857142858,4.9603174603174605,1177.5793650793657,SORT-3_like
173,14.285714285714286,3.9682539682539684,1181.5476190476197,SORT-3_like
174,10.714285714285715,2.9761904761904763,1184.52380952381,SORT-3_like
175,7.142857142857143,1.9841269841269842,1186.507936507937,SORT-3_like
176,3.5714285714285716,0.9920634920634921,1187.5000000000005,SORT-3_like
177,0.0,0.0,1187.5000000000005,SORT-3_like
178,0.0,0.0,1187.5000000000005,SORT-3_like
179,0.0,0.0,1187.5000000000005,SORT-3_like
180,0.0,0.0,1187.5000000000005,SORT-3_like
181,0.0,0.0,1187.5000000000005,SORT-3_like
182,0.0,0.0,1187.5000000000005,SORT-3_like
183,0.0,0.0,1187.5000000000005,SORT-3_like
184,0.0,0.0,1187.5000000000005,SORT-3_like
185,0.0,0.0,1187.5000000000005,SORT-3_like
186,0.0,0.0,1187.5000000000005,SORT-3_like
187,0.0,0.0,1187.5000000000005,SORT-3_like
188,0.0,0.0,1187.5000000000005,SORT-3_like
189,0.0,0.0,1187.5000000000005,SORT-3_like
190,0.0,0.0,1187.5000000000005,SORT-3_like
191,0.0,0.0,1187.5000000000005,SORT-3_like
192,0.0,0.0,1187.5000000000005,SORT-3_like
193,0.0,0.0,1187.5000000000005,SORT-3_like
194,3.3333333333333335,0.9259259259259259,1188.4259259259263,SORT-3_like
195,6.666666666666667,1.8518518518518519,1190.2777777777783,SORT-3_like
196,10.0,2.7777777777777777,1193.055555555556,SORT-3_like
197,13.333333333333334,3.7037037037037037,1196.7592592592598,SORT-3_like
198,16.666666666666668,4.62962962962963,1201.3888888888894,SORT-3_like
199,20.0,5.555555555555555,1206.944444444445,SORT-3_like
200,23.333333333333336,6.481481481481482,1213.4259259259265,SORT-3_like
201,26.666666666666668,7.407407407407407,1220.833333333334,SORT-3_like
202,30.000000000000004,8.333333333333334,1229.1666666666672,SORT-3_like
203,33.333333333333336,9.25925925925926,1238.4259259259265,SORT-3_like
204,36.666666666666664,10.185185185185185,1248.6111111111118,SORT-3_like
205,40.0,11.11111111111111,1259.7222222222229,SORT-3_like
206,43.33333333333333,12.037037037037035,1271.7592592592598,SORT-3_like
207,46.66666666666667,12.962962962962964,1284.7222222222229,SORT-3_like
208,50.0,13.88888888888889,1298.6111111111118,SORT-3_like
209,50.0,13.88888888888889,1312.5000000000007,SORT-3_like
210,50.0,13.88888888888889,1326.3888888888896,SORT-3_like
211,50.0,13.88888888888889,1340.2777777777785,SORT-3_like
212,50.0,13.88888888888889,1354.1666666666674,SORT-3_like
213,50.0,13.88888888888889,1368.0555555555563,SORT-3_like
214,50.0,13.88888888888889,1381.9444444444453,SORT-3_like
215,50.0,13.88888888888889,1395.8333333333342,SORT-3_like
216,50.0,13.88888888888889,1409.722222222223,SORT-3_like
217,50.0,13.88888888888889,1423.611111111112,SORT-3_like
218,50.0,13.88888888888889,1437.500000000001,SORT-3_like
219,50.0,13.88888888888889,1451.3888888888898,SORT-3_like
220,50.0,13.88888888888889,1465.2777777777787,SORT-3_like
221,50.0,13.88888888888889,1479.1666666666677,SORT-3_like
222,50.0,13.88888888888889,1493.0555555555566,SORT-3_like
223,46.42857142857143,12.896825396825397,1505.9523809523819,SORT-3_like
224,42.85714285714286,11.904761904761905,1517.8571428571438,SORT-3_like
225,39.285714285714285,10.912698412698413,1528.7698412698421,SORT-3_like
226,35.714285714285715,9.920634920634921,1538.690476190477,SORT-3_like
227,32.142857142857146,8.928571428571429,1547.6190476190484,SORT-3_like
228,28.571428571428573,7.936507936507937,1555.5555555555563,SORT-3_like
229,25.0,6.944444444444445,1562.5000000000007,SORT-3_like
230,21.42857142857143,5.9523809523809526,1568.4523809523816,SORT-3_like
231,17.857142857142858,4.9603174603174605,1573.412698412699,SORT-3_like
232,14.285714285714286,3.9682539682539684,1577.380952380953,SORT-3_like
233,10.714285714285715,2.9761904761904763,1580.3571428571433,SORT-3_like
234,7.142857142857143,1.9841269841269842,1582.3412698412703,SORT-3_like
235,3.5714285714285716,0.9920634920634921,1583.3333333333337,SORT-3_like
236,0.0,0.0,1583.3333333333337,SORT-3_like
237,0.0,0.0,1583.3333333333337,SORT-3_like
238,0.0,0.0,1583.3333333333337,SORT-3_like
239,0.0,0.0,1583.3333333333337,SORT-3_like
240,0.0,0.0,1583.3333333333337,SORT-3_like
241,0.0,0.0,1583.3333333333337,SORT-3_like
242,0.0,0.0,1583.3333333333337,SORT-3_like
243,0.0,0.0,1583.3333333333337,SORT-3_like
244,0.0,0.0,1583.3333333333337,SORT-3_like
245,0.0,0.0,1583.3333333333337,SORT-3_like
246,0.0,0.0,1583.3333333333337,SORT-3_like
247,0.0,0.0,1583.3333333333337,SORT-3_like
248,0.0,0.0,1583.3333333333337,SORT-3_like
249,0.0,0.0,1583.3333333333337,SORT-3_like
250,0.0,0.0,1583.3333333333337,SORT-3_like
251,0.0,0.0,1583.3333333333337,SORT-3_like
252,0.0,0.0,1583.3333333333337,SORT-3_like
253,3.3333333333333335,0.9259259259259259,1584.2592592592596,SORT-3_like
254,6.666666666666667,1.8518518518518519,1586.1111111111115,SORT-3_like
255,10.0,2.7777777777777777,1588.8888888888894,SORT-3_like
256,13.333333333333334,3.7037037037037037,1592.592592592593,SORT-3_like
257,16.666666666666668,4.62962962962963,1597.2222222222226,SORT-3_like
258,20.0,5.555555555555555,1602.7777777777783,SORT-3_like
259,23.333333333333336,6.481481481481482,1609.2592592592598,SORT-3_like
260,26.666666666666668,7.407407407407407,1616.6666666666672,SORT-3_like
261,30.000000000000004,8.333333333333334,1625.0000000000005,SORT-3_like
262,33.333333333333336,9.25925925925926,1634.2592592592598,SORT-3_like
263,36.666666666666664,10.185185185185185,1644.444444444445,SORT-3_like
264,40.0,11.11111111111111,1655.555555555556,SORT-3_like
265,43.33333333333333,12.037037037037035,1667.592592592593,SORT-3_like
266,46.66666666666667,12.962962962962964,1680.555555555556,SORT-3_like
267,50.0,13.88888888888889,1694.444444444445,SORT-3_like
268,50.0,13.88888888888889,1708.333333333334,SORT-3_like
269,50.0,13.88888888888889,1722.2222222222229,SORT-3_like
270,50.0,13.88888888888889,1736.1111111111118,SORT-3_like
271,50.0,13.88888888888889,1750.0000000000007,SORT-3_like
272,50.0,13.88888888888889,1763.8888888888896,SORT-3_like
273,50.0,13.88888888888889,1777.7777777777785,SORT-3_like
274,50.0,13.88888888888889,1791.6666666666674,SORT-3_like
275,50.0,13.88888888888889,1805.5555555555563,SORT-3_like
276,50.0,13.88888888888889,1819.4444444444453,SORT-3_like
277,50.0,13.88888888888889,1833.3333333333342,SORT-3_like
278,50.0,13.88888888888889,1847.222222222223,SORT-3_like
279,50.0,13.88888888888889,1861.111111111112,SORT-3_like
280,50.0,13.88888888888889,1875.000000000001,SORT-3_like
281,50.0,13.88888888888889,1888.8888888888898,SORT-3_like
282,46.42857142857143,12.896825396825397,1901.7857142857151,SORT-3_like
283,42.85714285714286,11.904761904761905,1913.690476190477,SORT-3_like
284,39.285714285714285,10.912698412698413,1924.6031746031754,SORT-3_like
285,35.714285714285715,9.920634920634921,1934.5238095238103,SORT-3_like
286,32.142857142857146,8.928571428571429,1943.4523809523816,SORT-3_like
287,28.571428571428573,7.936507936507937,1951.3888888888896,SORT-3_like
288,25.0,6.944444444444445,1958.333333333334,SORT-3_like
289,21.42857142857143,5.9523809523809526,1964.285714285715,SORT-3_like
290,17.857142857142858,4.9603174603174605,1969.2460317460323,SORT-3_like
291,14.285714285714286,3.9682539682539684,1973.2142857142862,SORT-3_like
292,10.714285714285715,2.9761904761904763,1976.1904761904766,SORT-3_like
293,7.142857142857143,1.9841269841269842,1978.1746031746036,SORT-3_like
294,3.5714285714285716,0.9920634920634921,1979.166666666667,SORT-3_like
295,0.0,0.0,1979.166666666667,SORT-3_like
296,0.0,0.0,1979.166666666667,SORT-3_like
297,0.0,0.0,1979.166666666667,SORT-3_like
298,0.0,0.0,1979.166666666667,SORT-3_like
299,0.0,0.0,1979.166666666667,SORT-3_like
300,0.0,0.0,1979.166666666667,SORT-3_like
301,0.0,0.0,1979.166666666667,SORT-3_like
302,0.0,0.0,1979.166666666667,SORT-3_like
303,0.0,0.0,1979.166666666667,SORT-3_like
304,0.0,0.0,1979.166666666667,SORT-3_like
305,0.0,0.0,1979.166666666667,SORT-3_like
306,0.0,0.0,1979.166666666667,SORT-3_like
307,0.0,0.0,1979.166666666667,SORT-3_like
308,0.0,0.0,1979.166666666667,SORT-3_like
309,0.0,0.0,1979.166666666667,SORT-3_like
310,0.0,0.0,1979.166666666667,SORT-3_like
311,0.0,0.0,1979.166666666667,SORT-3_like
312,3.3333333333333335,0.9259259259259259,1980.0925925925928,SORT-3_like
313,6.666666666666667,1.8518518518518519,1981.9444444444448,SORT-3_like
314,10.0,2.7777777777777777,1984.7222222222226,SORT-3_like
315,13.333333333333334,3.7037037037037037,1988.4259259259263,SORT-3_like
316,16.666666666666668,4.62962962962963,1993.0555555555559,SORT-3_like
317,20.0,5.555555555555555,1998.6111111111115,SORT-3_like
318,23.333333333333336,6.481481481481482,2005.092592592593,SORT-3_like
319,26.666666666666668,7.407407407407407,2012.5000000000005,SORT-3_like
320,30.000000000000004,8.333333333333334,2020.8333333333337,SORT-3_like
321,33.333333333333336,9.25925925925926,2030.092592592593,SORT-3_like
322,36.666666666666664,10.185185185185185,2040.2777777777783,SORT-3_like
323,40.0,11.11111111111111,2051.3888888888896,SORT-3_like
324,43.33333333333333,12.037037037037035,2063.4259259259265,SORT-3_like
325,46.66666666666667,12.962962962962964,2076.3888888888896,SORT-3_like
326,50.0,13.88888888888889,2090.2777777777783,SORT-3_like
327,50.0,13.88888888888889,2104.166666666667,SORT-3_like
328,50.0,13.88888888888889,2118.0555555555557,SORT-3_like
329,50.0,13.88888888888889,2131.9444444444443,SORT-3_like
330,50.0,13.88888888888889,2145.833333333333,SORT-3_like
331,50.0,13.88888888888889,2159.7222222222217,SORT-3_like
332,50.0,13.88888888888889,2173.6111111111104,SORT-3_like
333,50.0,13.88888888888889,2187.499999999999,SORT-3_like
334,50.0,13.88888888888889,2201.388888888888,SORT-3_like
335,50.0,13.88888888888889,2215.2777777777765,SORT-3_like
336,50.0,13.88888888888889,2229.166666666665,SORT-3_like
337,50.0,13.88888888888889,2243.055555555554,SORT-3_like
338,50.0,13.88888888888889,2256.9444444444425,SORT-3_like
339,50.0,13.88888888888889,2270.833333333331,SORT-3_like
340,50.0,13.88888888888889,2284.72222222222,SORT-3_like
341,46.42857142857143,12.896825396825397,2297.6190476190454,SORT-3_like
342,42.85714285714286,11.904761904761905,2309.5238095238074,SORT-3_like
343,39.285714285714285,10.912698412698413,2320.4365079365057,SORT-3_like
344,35.714285714285715,9.920634920634921,2330.3571428571404,SORT-3_like
345,32.142857142857146,8.928571428571429,2339.285714285712,SORT-3_like
346,28.571428571428573,7.936507936507937,2347.22222222222,SORT-3_like
347,25.0,6.944444444444445,2354.1666666666642,SORT-3_like
348,21.42857142857143,5.9523809523809526,2360.119047619045,SORT-3_like
349,17.857142857142858,4.9603174603174605,2365.0793650793626,SORT-3_like
350,14.285714285714286,3.9682539682539684,2369.0476190476165,SORT-3_like
351,10.714285714285715,2.9761904761904763,2372.023809523807,SORT-3_like
352,7.142857142857143,1.9841269841269842,2374.0079365079337,SORT-3_like
353,3.5714285714285716,0.9920634920634921,2374.9999999999973,SORT-3_like
354,0.0,0.0,2374.9999999999973,SORT-3_like
355,0.0,0.0,2374.9999999999973,SORT-3_like
356,0.0,0.0,2374.9999999999973,SORT-3_like
357,0.0,0.0,2374.9999999999973,SORT-3_like
358,0.0,0.0,2374.9999999999973,SORT-3_like
359,0.0,0.0,2374.9999999999973,SORT-3_like
360,0.0,0.0,2374.9999999999973,SORT-3_like
361,0.0,0.0,2374.9999999999973,SORT-3_like
362,0.0,0.0,2374.9999999999973,SORT-3_like
363,0.0,0.0,2374.9999999999973,SORT-3_like
364,0.0,0.0,2374.9999999999973,SORT-3_like
365,0.0,0.0,2374.9999999999973,SORT-3_like
366,0.0,0.0,2374.9999999999973,SORT-3_like
367,0.0,0.0,2374.9999999999973,SORT-3_like
368,0.0,0.0,2374.9999999999973,SORT-3_like
369,0.0,0.0,2374.9999999999973,SORT-3_like
370,0.0,0.0,2374.9999999999973,SORT-3_like
371,3.3333333333333335,0.9259259259259259,2375.9259259259234,SORT-3_like
372,6.666666666666667,1.8518518518518519,2377.777777777775,SORT-3_like
373,10.0,2.7777777777777777,2380.555555555553,SORT-3_like
374,13.333333333333334,3.7037037037037037,2384.259259259257,SORT-3_like
375,16.666666666666668,4.62962962962963,2388.8888888888864,SORT-3_like
376,20.0,5.555555555555555,2394.444444444442,SORT-3_like
377,23.333333333333336,6.481481481481482,2400.9259259259234,SORT-3_like
378,26.666666666666668,7.407407407407407,2408.3333333333308,SORT-3_like
379,30.000000000000004,8.333333333333334,2416.6666666666642,SORT-3_like
380,33.333333333333336,9.25925925925926,2425.9259259259234,SORT-3_like
381,36.666666666666664,10.185185185185185,2436.1111111111086,SORT-3_like
382,40.0,11.11111111111111,2447.22222222222,SORT-3_like
383,43.33333333333333,12.037037037037035,2459.259259259257,SORT-3_like
384,46.66666666666667,12.962962962962964,2472.22222222222,SORT-3_like
385,50.0,13.88888888888889,2486.1111111111086,SORT-3_like
386,50.0,13.88888888888889,2499.9999999999973,SORT-3_like
387,50.0,13.88888888888889,2513.888888888886,SORT-3_like
388,50.0,13.88888888888889,2527.7777777777746,SORT-3_like
389,50.0,13.88888888888889,2541.6666666666633,SORT-3_like
390,50.0,13.88888888888889,2555.555555555552,SORT-3_like
391,50.0,13.88888888888889,2569.4444444444407,SORT-3_like
392,50.0,13.88888888888889,2583.3333333333294,SORT-3_like
393,50.0,13.88888888888889,2597.222222222218,SORT-3_like
394,50.0,13.88888888888889,2611.1111111111068,SORT-3_like
395,50.0,13.88888888888889,2624.9999999999955,SORT-3_like
396,50.0,13.88888888888889,2638.888888888884,SORT-3_like
397,50.0,13.88888888888889,2652.777777777773,SORT-3_like
398,50.0,13.88888888888889,2666.6666666666615,SORT-3_like
399,50.0,13.88888888888889,2680.55555555555,SORT-3_like
400,46.42857142857143,12.896825396825397,2693.4523809523757,SORT-3_like
401,42.85714285714286,11.904761904761905,2705.3571428571377,SORT-3_like
402,39.285714285714285,10.912698412698413,2716.269841269836,SORT-3_like
403,35.714285714285715,9.920634920634921,2726.1904761904707,SORT-3_like
404,32.142857142857146,8.928571428571429,2735.1190476190422,SORT-3_like
405,28.571428571428573,7.936507936507937,2743.05555555555,SORT-3_like
406,25.0,6.944444444444445,2749.9999999999945,SORT-3_like
407,21.42857142857143,5.9523809523809526,2755.9523809523753,SORT-3_like
408,17.857142857142858,4.9603174603174605,2760.912698412693,SORT-3_like
409,14.285714285714286,3.9682539682539684,2764.880952380947,SORT-3_like
410,10.714285714285715,2.9761904761904763,2767.857142857137,SORT-3_like
411,7.142857142857143,1.9841269841269842,2769.841269841264,SORT-3_like
412,3.5714285714285716,0.9920634920634921,2770.8333333333276,SORT-3_like
413,0.0,0.0,2770.8333333333276,SORT-3_like
414,0.0,0.0,2770.8333333333276,SORT-3_like
415,0.0,0.0,2770.8333333333276,SORT-3_like
416,0.0,0.0,2770.8333333333276,SORT-3_like
417,0.0,0.0,2770.8333333333276,SORT-3_like
418,0.0,0.0,2770.8333333333276,SORT-3_like
419,0.0,0.0,2770.8333333333276,SORT-3_like
420,0.0,0.0,2770.8333333333276,SORT-3_like
421,0.0,0.0,2770.8333333333276,SORT-3_like
422,0.0,0.0,2770.8333333333276,SORT-3_like
423,0.0,0.0,2770.8333333333276,SORT-3_like
424,0.0,0.0,2770.8333333333276,SORT-3_like
425,0.0,0.0,2770.8333333333276,SORT-3_like
426,0.0,0.0,2770.8333333333276,SORT-3_like
427,0.0,0.0,2770.8333333333276,SORT-3_like
428,0.0,0.0,2770.8333333333276,SORT-3_like
429,0.0,0.0,2770.8333333333276,SORT-3_like
430,3.3333333333333335,0.9259259259259259,2771.7592592592537,SORT-3_like
431,6.666666666666667,1.8518518518518519,2773.6111111111054,SORT-3_like
432,10.0,2.7777777777777777,2776.3888888888832,SORT-3_like
433,13.333333333333334,3.7037037037037037,2780.092592592587,SORT-3_like
434,16.666666666666668,4.62962962962963,2784.7222222222167,SORT-3_like
435,20.0,5.555555555555555,2790.2777777777724,SORT-3_like
436,23.333333333333336,6.481481481481482,2796.7592592592537,SORT-3_like
437,26.666666666666668,7.407407407407407,2804.166666666661,SORT-3_like
438,30.000000000000004,8.333333333333334,2812.4999999999945,SORT-3_like
439,33.333333333333336,9.25925925925926,2821.7592592592537,SORT-3_like
440,36.666666666666664,10.185185185185185,2831.944444444439,SORT-3_like
441,40.0,11.11111111111111,2843.05555555555,SORT-3_like
442,43.33333333333333,12.037037037037035,2855.092592592587,SORT-3_like
443,46.66666666666667,12.962962962962964,2868.05555555555,SORT-3_like
444,50.0,13.88888888888889,2881.944444444439,SORT-3_like
445,50.0,13.88888888888889,2895.8333333333276,SORT-3_like
446,50.0,13.88888888888889,2909.7222222222163,SORT-3_like
447,50.0,13.88888888888889,2923.611111111105,SORT-3_like
448,50.0,13.88888888888889,2937.4999999999936,SORT-3_like
449,50.0,13.88888888888889,2951.3888888888823,SORT-3_like
450,50.0,13.88888888888889,2965.277777777771,SORT-3_like
451,50.0,13.88888888888889,2979.1666666666597,SORT-3_like
