time_s,speed_kph,distance_m,cum_distance_m,cycle
63,0.0,0.0,293.3333333333334,SORT-2_like
64,0.0,0.0,293.3333333333334,SORT-2_like
65,0.0,0.0,293.3333333333334,SORT-2_like
66,0.0,0.0,293.3333333333334,SORT-2_like
67,0.0,0.0,293.3333333333334,SORT-2_like
68,0.0,0.0,293.3333333333334,SORT-2_like
69,0.0,0.0,293.3333333333334,SORT-2_like
70,0.0,0.0,293.3333333333334,SORT-2_like
71,0.0,0.0,293.3333333333334,SORT-2_like
72,0.0,0.0,293.3333333333334,SORT-2_like
73,0.0,0.0,293.3333333333334,SORT-2_like
74,0.0,0.0,293.3333333333334,SORT-2_like
75,0.0,0.0,293.3333333333334,SORT-2_like
76,0.0,0.0,293.3333333333334,SORT-2_like
77,0.0,0.0,293.3333333333334,SORT-2_like
78,3.1428571428571423,0.8730158730158728,294.2063492063493,SORT-2_like
79,6.285714285714285,1.7460317460317456,295.952380952381,SORT-2_like
80,9.428571428571427,2.6190476190476186,298.5714285714286,SORT-2_like
81,12.57142857142857,3.492063492063491,302.0634920634921,SORT-2_like
82,15.714285714285714,4.365079365079365,306.42857142857144,SORT-2_like
83,18.857142857142854,5.238095238095237,311.6666666666667,SORT-2_like
84,22.0,6.111111111111111,317.77777777777777,SORT-2_like
85,25.14285714285714,6.984126984126982,324.76190476190476,SORT-2_like
86,28.28571428571428,7.857142857142856,332.6190476190476,SORT-2_like
87,31.428571428571427,8.73015873015873,341.3492063492063,SORT-2_like
88,34.57142857142857,9.603174603174603,350.9523809523809,SORT-2_like
89,37.71428571428571,10.476190476190474,361.4285714285714,SORT-2_like
90,40.857142857142854,11.349206349206348,372.7777777777777,SORT-2_like
91,44.0,12.222222222222221,384.99999999999994,SORT-2_like
92,44.0,12.222222222222221,397.2222222222222,SORT-2_like
93,44.0,12.222222222222221,409.4444444444444,SORT-2_like
94,44.0,12.222222222222221,421.66666666666663,SORT-2_like
95,44.0,12.222222222222221,433.88888888888886,SORT-2_like
96,44.0,12.222222222222221,446.1111111111111,SORT-2_like
97,44.0,12.222222222222221,458.3333333333333,SORT-2_like
98,44.0,12.222222222222221,470.55555555555554,SORT-2_like
99,44.0,12.222222222222221,482.77777777777777,SORT-2_like
100,44.0,12.222222222222221,495.0,SORT-2_like
101,44.0,12.222222222222221,507.22222222222223,SORT-2_like
102,44.0,12.222222222222221,519.4444444444445,SORT-2_like
103,40.33333333333333,11.203703703703702,530.6481481481482,SORT-2_like
104,36.666666666666664,10.185185185185185,540.8333333333334,SORT-2_like
105,33.0,9.166666666666666,550.0,SORT-2_like
106,29.333333333333336,8.148148148148149,558.1481481481482,SORT-2_like
107,25.666666666666668,7.12962962962963,565.2777777777778,SORT-2_like
108,22.0,6.111111111111111,571.3888888888889,SORT-2_like
109,18.333333333333332,5.092592592592593,576.4814814814815,SORT-2_like
110,14.666666666666668,4.074074074074074,580.5555555555555,SORT-2_like
111,11.0,3.0555555555555554,583.6111111111111,SORT-2_like
112,7.3333333333333375,2.037037037037038,585.6481481481482,SORT-2_like
113,3.6666666666666687,1.018518518518519,586.6666666666666,SORT-2_like
114,0.0,0.0,586.6666666666666,SORT-2_like
115,0.0,0.0,586.6666666666666,SORT-2_like
116,0.0,0.0,586.6666666666666,SORT-2_like
117,0.0,0.0,586.6666666666666,SORT-2_like
118,0.0,0.0,586.6666666666666,SORT-2_like
119,0.0,0.0,586.6666666666666,SORT-2_like
120,0.0,0.0,586.6666666666666,SORT-2_like
121,0.0,0.0,586.6666666666666,SORT-2_like
122,0.0,0.0,586.6666666666666,SORT-2_like
123,0.0,0.0,586.6666666666666,SORT-2_like
124,0.0,0.0,586.6666666666666,SORT-2_like
125,0.0,0.0,586.6666666666666,SORT-2_like
126,0.0,0.0,586.6666666666666,SORT-2_like
127,0.0,0.0,586.6666666666666,SORT-2_like
128,0.0,0.0,586.6666666666666,SORT-2_like
129,0.0,0.0,586.6666666666666,SORT-2_like
130,0.0,0.0,586.6666666666666,SORT-2_like
131,0.0,0.0,586.6666666666666,SORT-2_like
132,0.0,0.0,586.6666666666666,SORT-2_like
133,0.0,0.0,586.6666666666666,SORT-2_like
134,0.0,0.0,586.6666666666666,SORT-2_like
135,3.1428571428571423,0.8730158730158728,587.5396825396825,SORT-2_like
136,6.285714285714285,1.7460317460317456,589.2857142857142,SORT-2_like
137,9.428571428571427,2.6190476190476186,591.9047619047618,SORT-2_like
138,12.57142857142857,3.492063492063491,595.3968253968253,SORT-2_like
139,15.714285714285714,4.365079365079365,599.7619047619047,SORT-2_like
140,18.857142857142854,5.238095238095237,604.9999999999999,SORT-2_like
141,22.0,6.111111111111111,611.111111111111,SORT-2_like
142,25.14285714285714,6.984126984126982,618.095238095238,SORT-2_like
143,28.28571428571428,7.857142857142856,625.9523809523808,SORT-2_like
144,31.428571428571427,8.73015873015873,634.6825396825395,SORT-2_like
145,34.57142857142857,9.603174603174603,644.2857142857141,SORT-2_like
146,37.71428571428571,10.476190476190474,654.7619047619046,SORT-2_like
147,40.857142857142854,11.349206349206348,666.111111111111,SORT-2_like
148,44.0,12.222222222222221,678.3333333333331,SORT-2_like
149,44.0,12.222222222222221,690.5555555555553,SORT-2_like
150,44.0,12.222222222222221,702.7777777777775,SORT-2_like
151,44.0,12.222222222222221,714.9999999999997,SORT-2_like
152,44.0,12.222222222222221,727.2222222222218,SORT-2_like
153,44.0,12.222222222222221,739.444444444444,SORT-2_like
154,44.0,12.222222222222221,751.6666666666662,SORT-2_like
155,44.0,12.222222222222221,763.8888888888883,SORT-2_like
156,44.0,12.222222222222221,776.1111111111105,SORT-2_like
157,44.0,12.222222222222221,788.3333333333327,SORT-2_like
158,44.0,12.222222222222221,800.5555555555549,SORT-2_like
159,44.0,12.222222222222221,812.777777777777,SORT-2_like
160,40.33333333333333,11.203703703703702,823.9814814814807,SORT-2_like
161,36.666666666666664,10.185185185185185,834.166666666666,SORT-2_like
162,33.0,9.166666666666666,843.3333333333326,SORT-2_like
163,29.333333333333336,8.148148148148149,851.4814814814807,SORT-2_like
164,25.666666666666668,7.12962962962963,858.6111111111104,SORT-2_like
165,22.0,6.111111111111111,864.7222222222215,SORT-2_like
166,18.333333333333332,5.092592592592593,869.8148148148141,SORT-2_like
167,14.666666666666668,4.074074074074074,873.8888888888881,SORT-2_like
168,11.0,3.0555555555555554,876.9444444444437,SORT-2_like
169,7.3333333333333375,2.037037037037038,878.9814814814807,SORT-2_like
170,3.6666666666666687,1.018518518518519,879.9999999999992,SORT-2_like
171,0.0,0.0,879.9999999999992,SORT-2_like
172,0.0,0.0,879.9999999999992,SORT-2_like
173,0.0,0.0,879.9999999999992,SORT-2_like
174,0.0,0.0,879.9999999999992,SORT-2_like
175,0.0,0.0,879.9999999999992,SORT-2_like
176,0.0,0.0,879.9999999999992,SORT-2_like
177,0.0,0.0,879.9999999999992,SORT-2_like
178,0.0,0.0,879.9999999999992,SORT-2_like
179,0.0,0.0,879.9999999999992,SORT-2_like
180,0.0,0.0,879.9999999999992,SORT-2_like
181,0.0,0.0,879.9999999999992,SORT-2_like
182,0.0,0.0,879.9999999999992,SORT-2_like
183,0.0,0.0,879.9999999999992,SORT-2_like
184,0.0,0.0,879.9999999999992,SORT-2_like
185,0.0,0.0,879.9999999999992,SORT-2_like
186,0.0,0.0,879.9999999999992,SORT-2_like
187,0.0,0.0,879.9999999999992,SORT-2_like
188,0.0,0.0,879.9999999999992,SORT-2_like
189,0.0,0.0,879.9999999999992,SORT-2_like
190,0.0,0.0,879.9999999999992,SORT-2_like
191,0.0,0.0,879.9999999999992,SORT-2_like
192,3.1428571428571423,0.8730158730158728,880.8730158730151,SORT-2_like
193,6.285714285714285,1.7460317460317456,882.6190476190468,SORT-2_like
194,9.428571428571427,2.6190476190476186,885.2380952380944,SORT-2_like
195,12.57142857142857,3.492063492063491,888.7301587301579,SORT-2_like
196,15.714285714285714,4.365079365079365,893.0952380952373,SORT-2_like
197,18.857142857142854,5.238095238095237,898.3333333333325,SORT-2_like
198,22.0,6.111111111111111,904.4444444444435,SORT-2_like
199,25.14285714285714,6.984126984126982,911.4285714285705,SORT-2_like
200,28.28571428571428,7.857142857142856,919.2857142857134,SORT-2_like
201,31.428571428571427,8.73015873015873,928.0158730158721,SORT-2_like
202,34.57142857142857,9.603174603174603,937.6190476190467,SORT-2_like
203,37.71428571428571,10.476190476190474,948.0952380952372,SORT-2_like
204,40.857142857142854,11.349206349206348,959.4444444444435,SORT-2_like
205,44.0,12.222222222222221,971.6666666666657,SORT-2_like
206,44.0,12.222222222222221,983.8888888888879,SORT-2_like
207,44.0,12.222222222222221,996.1111111111101,SORT-2_like
208,44.0,12.222222222222221,1008.3333333333322,SORT-2_like
209,44.0,12.222222222222221,1020.5555555555544,SORT-2_like
210,44.0,12.222222222222221,1032.7777777777767,SORT-2_like
211,44.0,12.222222222222221,1044.9999999999989,SORT-2_like
212,44.0,12.222222222222221,1057.222222222221,SORT-2_like
213,44.0,12.222222222222221,1069.4444444444432,SORT-2_like
214,44.0,12.222222222222221,1081.6666666666654,SORT-2_like
215,44.0,12.222222222222221,1093.8888888888875,SORT-2_like
216,44.0,12.222222222222221,1106.1111111111097,SORT-2_like
217,40.33333333333333,11.203703703703702,1117.3148148148134,SORT-2_like
218,36.666666666666664,10.185185185185185,1127.4999999999986,SORT-2_like
219,33.0,9.166666666666666,1136.6666666666654,SORT-2_like
220,29.333333333333336,8.148148148148149,1144.8148148148134,SORT-2_like
221,25.666666666666668,7.12962962962963,1151.944444444443,SORT-2_like
222,22.0,6.111111111111111,1158.055555555554,SORT-2_like
223,18.333333333333332,5.092592592592593,1163.1481481481467,SORT-2_like
224,14.666666666666668,4.074074074074074,1167.2222222222208,SORT-2_like
225,11.0,3.0555555555555554,1170.2777777777765,SORT-2_like
226,7.3333333333333375,2.037037037037038,1172.3148148148134,SORT-2_like
227,3.6666666666666687,1.018518518518519,1173.333333333332,SORT-2_like
228,0.0,0.0,1173.333333333332,SORT-2_like
229,0.0,0.0,1173.333333333332,SORT-2_like
230,0.0,0.0,1173.333333333332,SORT-2_like
231,0.0,0.0,1173.333333333332,SORT-2_like
232,0.0,0.0,1173.333333333332,SORT-2_like
233,0.0,0.0,1173.333333333332,SORT-2_like
234,0.0,0.0,1173.333333333332,SORT-2_like
235,0.0,0.0,1173.333333333332,SORT-2_like
236,0.0,0.0,1173.333333333332,SORT-2_like
237,0.0,0.0,1173.333333333332,SORT-2_like
238,0.0,0.0,1173.333333333332,SORT-2_like
239,0.0,0.0,1173.333333333332,SORT-2_like
240,0.0,0.0,1173.333333333332,SORT-2_like
241,0.0,0.0,1173.333333333332,SORT-2_like
242,0.0,0.0,1173.333333333332,SORT-2_like
243,0.0,0.0,1173.333333333332,SORT-2_like
244,0.0,0.0,1173.333333333332,SORT-2_like
245,0.0,0.0,1173.333333333332,SORT-2_like
246,0.0,0.0,1173.333333333332,SORT-2_like
247,0.0,0.0,1173.333333333332,SORT-2_like
248,0.0,0.0,1173.333333333332,SORT-2_like
249,3.1428571428571423,0.8730158730158728,1174.2063492063478,SORT-2_like
250,6.285714285714285,1.7460317460317456,1175.9523809523796,SORT-2_like
251,9.428571428571427,2.6190476190476186,1178.5714285714273,SORT-2_like
252,12.57142857142857,3.492063492063491,1182.0634920634907,SORT-2_like
253,15.714285714285714,4.365079365079365,1186.42857142857,SORT-2_like
254,18.857142857142854,5.238095238095237,1191.6666666666652,SORT-2_like
255,22.0,6.111111111111111,1197.7777777777762,SORT-2_like
256,25.14285714285714,6.984126984126982,1204.7619047619032,SORT-2_like
257,28.28571428571428,7.857142857142856,1212.6190476190461,SORT-2_like
258,31.428571428571427,8.73015873015873,1221.349206349205,SORT-2_like
259,34.57142857142857,9.603174603174603,1230.9523809523796,SORT-2_like
260,37.71428571428571,10.476190476190474,1241.42857142857,SORT-2_like
261,40.857142857142854,11.349206349206348,1252.7777777777762,SORT-2_like
262,44.0,12.222222222222221,1264.9999999999984,SORT-2_like
263,44.0,12.222222222222221,1277.2222222222206,SORT-2_like
264,44.0,12.222222222222221,1289.4444444444428,SORT-2_like
265,44.0,12.222222222222221,1301.666666666665,SORT-2_like
266,44.0,12.222222222222221,1313.888888888887,SORT-2_like
267,44.0,12.222222222222221,1326.1111111111093,SORT-2_like
268,44.0,12.222222222222221,1338.3333333333314,SORT-2_like
269,44.0,12.222222222222221,1350.5555555555536,SORT-2_like
270,44.0,12.222222222222221,1362.7777777777758,SORT-2_like
271,44.0,12.222222222222221,1374.999999999998,SORT-2_like
272,44.0,12.222222222222221,1387.2222222222201,SORT-2_like
273,44.0,12.222222222222221,1399.4444444444423,SORT-2_like
274,40.33333333333333,11.203703703703702,1410.648148148146,SORT-2_like
275,36.666666666666664,10.185185185185185,1420.8333333333312,SORT-2_like
276,33.0,9.166666666666666,1429.999999999998,SORT-2_like
277,29.333333333333336,8.148148148148149,1438.148148148146,SORT-2_like
278,25.666666666666668,7.12962962962963,1445.2777777777756,SORT-2_like
279,22.0,6.111111111111111,1451.3888888888866,SORT-2_like
280,18.333333333333332,5.092592592592593,1456.4814814814792,SORT-2_like
281,14.666666666666668,4.074074074074074,1460.5555555555534,SORT-2_like
282,11.0,3.0555555555555554,1463.611111111109,SORT-2_like
283,7.3333333333333375,2.037037037037038,1465.648148148146,SORT-2_like
284,3.6666666666666687,1.018518518518519,1466.6666666666645,SORT-2_like
285,0.0,0.0,1466.6666666666645,SORT-2_like
286,0.0,0.0,1466.6666666666645,SORT-2_like
287,0.0,0.0,1466.6666666666645,SORT-2_like
288,0.0,0.0,1466.6666666666645,SORT-2_like
289,0.0,0.0,1466.6666666666645,SORT-2_like
290,0.0,0.0,1466.6666666666645,SORT-2_like
291,0.0,0.0,1466.6666666666645,SORT-2_like
292,0.0,0.0,1466.6666666666645,SORT-2_like
293,0.0,0.0,1466.6666666666645,SORT-2_like
294,0.0,0.0,1466.6666666666645,SORT-2_like
295,0.0,0.0,1466.6666666666645,SORT-2_like
296,0.0,0.0,1466.6666666666645,SORT-2_like
297,0.0,0.0,1466.6666666666645,SORT-2_like
298,0.0,0.0,1466.6666666666645,SORT-2_like
299,0.0,0.0,1466.6666666666645,SORT-2_like
300,0.0,0.0,1466.6666666666645,SORT-2_like
301,0.0,0.0,1466.6666666666645,SORT-2_like
302,0.0,0.0,1466.6666666666645,SORT-2_like
303,0.0,0.0,1466.6666666666645,SORT-2_like
304,0.0,0.0,1466.6666666666645,SORT-2_like
305,0.0,0.0,1466.6666666666645,SORT-2_like
306,3.1428571428571423,0.8730158730158728,1467.5396825396804,SORT-2_like
307,6.285714285714285,1.7460317460317456,1469.2857142857122,SORT-2_like
308,9.428571428571427,2.6190476190476186,1471.9047619047599,SORT-2_like
309,12.57142857142857,3.492063492063491,1475.3968253968233,SORT-2_like
310,15.714285714285714,4.365079365079365,1479.7619047619025,SORT-2_like
311,18.857142857142854,5.238095238095237,1484.9999999999977,SORT-2_like
312,22.0,6.111111111111111,1491.1111111111088,SORT-2_like
313,25.14285714285714,6.984126984126982,1498.0952380952358,SORT-2_like
314,28.28571428571428,7.857142857142856,1505.9523809523787,SORT-2_like
315,31.428571428571427,8.73015873015873,1514.6825396825375,SORT-2_like
316,34.57142857142857,9.603174603174603,1524.2857142857122,SORT-2_like
317,37.71428571428571,10.476190476190474,1534.7619047619025,SORT-2_like
318,40.857142857142854,11.349206349206348,1546.1111111111088,SORT-2_like
319,44.0,12.222222222222221,1558.333333333331,SORT-2_like
320,44.0,12.222222222222221,1570.5555555555532,SORT-2_like
321,44.0,12.222222222222221,1582.7777777777753,SORT-2_like
322,44.0,12.222222222222221,1594.9999999999975,SORT-2_like
323,44.0,12.222222222222221,1607.2222222222197,SORT-2_like
324,44.0,12.222222222222221,1619.4444444444418,SORT-2_like
325,44.0,12.222222222222221,1631.666666666664,SORT-2_like
326,44.0,12.222222222222221,1643.8888888888862,SORT-2_like
327,44.0,12.222222222222221,1656.1111111111084,SORT-2_like
328,44.0,12.222222222222221,1668.3333333333305,SORT-2_like
329,44.0,12.222222222222221,1680.5555555555527,SORT-2_like
330,44.0,12.222222222222221,1692.7777777777749,SORT-2_like
331,40.33333333333333,11.203703703703702,1703.9814814814786,SORT-2_like
332,36.666666666666664,10.185185185185185,1714.1666666666638,SORT-2_like
333,33.0,9.166666666666666,1723.3333333333305,SORT-2_like
334,29.333333333333336,8.148148148148149,1731.4814814814786,SORT-2_like
335,25.666666666666668,7.12962962962963,1738.6111111111081,SORT-2_like
336,22.0,6.111111111111111,1744.7222222222192,SORT-2_like
337,18.333333333333332,5.092592592592593,1749.8148148148118,SORT-2_like
338,14.666666666666668,4.074074074074074,1753.888888888886,SORT-2_like
339,11.0,3.0555555555555554,1756.9444444444416,SORT-2_like
340,7.3333333333333375,2.037037037037038,1758.9814814814786,SORT-2_like
341,3.6666666666666687,1.018518518518519,1759.999999999997,SORT-2_like
342,0.0,0.0,1759.999999999997,SORT-2_like
343,0.0,0.0,1759.999999999997,SORT-2_like
344,0.0,0.0,1759.999999999997,SORT-2_like
345,0.0,0.0,1759.999999999997,SORT-2_like
346,0.0,0.0,1759.999999999997,SORT-2_like
347,0.0,0.0,1759.999999999997,SORT-2_like
348,0.0,0.0,1759.999999999997,SORT-2_like
349,0.0,0.0,1759.999999999997,SORT-2_like
350,0.0,0.0,1759.999999999997,SORT-2_like
351,0.0,0.0,1759.999999999997,SORT-2_like
352,0.0,0.0,1759.999999999997,SORT-2_like
353,0.0,0.0,1759.999999999997,SORT-2_like
354,0.0,0.0,1759.999999999997,SORT-2_like
355,0.0,0.0,1759.999999999997,SORT-2_like
356,0.0,0.0,1759.999999999997,SORT-2_like
357,0.0,0.0,1759.999999999997,SORT-2_like
358,0.0,0.0,1759.999999999997,SORT-2_like
359,0.0,0.0,1759.999999999997,SORT-2_like
360,0.0,0.0,1759.999999999997,SORT-2_like
361,0.0,0.0,1759.999999999997,SORT-2_like
362,0.0,0.0,1759.999999999997,SORT-2_like
363,3.1428571428571423,0.8730158730158728,1760.873015873013,SORT-2_like
364,6.285714285714285,1.7460317460317456,1762.6190476190447,SORT-2_like
365,9.428571428571427,2.6190476190476186,1765.2380952380925,SORT-2_like
366,12.57142857142857,3.492063492063491,1768.7301587301558,SORT-2_like
367,15.714285714285714,4.365079365079365,1773.0952380952351,SORT-2_like
368,18.857142857142854,5.238095238095237,1778.3333333333303,SORT-2_like
369,22.0,6.111111111111111,1784.4444444444414,SORT-2_like
370,25.14285714285714,6.984126984126982,1791.4285714285684,SORT-2_like
371,28.28571428571428,7.857142857142856,1799.2857142857113,SORT-2_like
372,31.428571428571427,8.73015873015873,1808.01587301587,SORT-2_like
373,34.57142857142857,9.603174603174603,1817.6190476190447,SORT-2_like
374,37.71428571428571,10.476190476190474,1828.0952380952351,SORT-2_like
375,40.857142857142854,11.349206349206348,1839.4444444444414,SORT-2_like
376,44.0,12.222222222222221,1851.6666666666636,SORT-2_like
377,44.0,12.222222222222221,1863.8888888888857,SORT-2_like
378,44.0,12.222222222222221,1876.111111111108,SORT-2_like
379,44.0,12.222222222222221,1888.33333333333,SORT-2_like
380,44.0,12.222222222222221,1900.5555555555522,SORT-2_like
381,44.0,12.222222222222221,1912.7777777777744,SORT-2_like
382,44.0,12.222222222222221,1924.9999999999966,SORT-2_like
383,44.0,12.222222222222221,1937.2222222222188,SORT-2_like
384,44.0,12.222222222222221,1949.444444444441,SORT-2_like
385,44.0,12.222222222222221,1961.666666666663,SORT-2_like
386,44.0,12.222222222222221,1973.8888888888853,SORT-2_like
387,44.0,12.222222222222221,1986.1111111111074,SORT-2_like
388,40.33333333333333,11.203703703703702,1997.3148148148111,SORT-2_like
389,36.666666666666664,10.185185185185185,2007.4999999999964,SORT-2_like
390,33.0,9.166666666666666,2016.666666666663,SORT-2_like
391,29.333333333333336,8.148148148148149,2024.8148148148111,SORT-2_like
392,25.666666666666668,7.12962962962963,2031.9444444444407,SORT-2_like
393,22.0,6.111111111111111,2038.0555555555518,SORT-2_like
394,18.333333333333332,5.092592592592593,2043.1481481481444,SORT-2_like
395,14.666666666666668,4.074074074074074,2047.2222222222185,SORT-2_like
396,11.0,3.0555555555555554,2050.277777777774,SORT-2_like
397,7.3333333333333375,2.037037037037038,2052.314814814811,SORT-2_like
398,3.6666666666666687,1.018518518518519,2053.33333333333,SORT-2_like
399,0.0,0.0,2053.33333333333,SORT-2_like
400,0.0,0.0,2053.33333333333,SORT-2_like
401,0.0,0.0,2053.33333333333,SORT-2_like
402,0.0,0.0,2053.33333333333,SORT-2_like
403,0.0,0.0,2053.33333333333,SORT-2_like
404,0.0,0.0,2053.33333333333,SORT-2_like
405,0.0,0.0,2053.33333333333,SORT-2_like
406,0.0,0.0,2053.33333333333,SORT-2_like
407,0.0,0.0,2053.33333333333,SORT-2_like
408,0.0,0.0,2053.33333333333,SORT-2_like
409,0.0,0.0,2053.33333333333,SORT-2_like
410,0.0,0.0,2053.33333333333,SORT-2_like
411,0.0,0.0,2053.33333333333,SORT-2_like
412,0.0,0.0,2053.33333333333,SORT-2_like
413,0.0,0.0,2053.33333333333,SORT-2_like
414,0.0,0.0,2053.33333333333,SORT-2_like
415,0.0,0.0,2053.33333333333,SORT-2_like
416,0.0,0.0,2053.33333333333,SORT-2_like
417,0.0,0.0,2053.33333333333,SORT-2_like
418,0.0,0.0,2053.33333333333,SORT-2_like
419,0.0,0.0,2053.33333333333,SORT-2_like
420,3.1428571428571423,0.8730158730158728,2054.2063492063457,SORT-2_like
421,6.285714285714285,1.7460317460317456,2055.9523809523776,SORT-2_like
422,9.428571428571427,2.6190476190476186,2058.5714285714253,SORT-2_like
423,12.57142857142857,3.492063492063491,2062.063492063489,SORT-2_like
424,15.714285714285714,4.365079365079365,2066.4285714285684,SORT-2_like
425,18.857142857142854,5.238095238095237,2071.666666666664,SORT-2_like
426,22.0,6.111111111111111,2077.777777777775,SORT-2_like
427,25.14285714285714,6.984126984126982,2084.761904761902,SORT-2_like
428,28.28571428571428,7.857142857142856,2092.6190476190445,SORT-2_like
429,31.428571428571427,8.73015873015873,2101.349206349203,SORT-2_like
430,34.57142857142857,9.603174603174603,2110.9523809523776,SORT-2_like
431,37.71428571428571,10.476190476190474,2121.428571428568,SORT-2_like
432,40.857142857142854,11.349206349206348,2132.777777777774,SORT-2_like
433,44.0,12.222222222222221,2144.9999999999964,SORT-2_like
434,44.0,12.222222222222221,2157.2222222222185,SORT-2_like
435,44.0,12.222222222222221,2169.4444444444407,SORT-2_like
436,44.0,12.222222222222221,2181.666666666663,SORT-2_like
437,44.0,12.222222222222221,2193.888888888885,SORT-2_like
438,44.0,12.222222222222221,2206.111111111107,SORT-2_like
439,44.0,12.222222222222221,2218.3333333333294,SORT-2_like
440,44.0,12.222222222222221,2230.5555555555516,SORT-2_like
441,44.0,12.222222222222221,2242.7777777777737,SORT-2_like
442,44.0,12.222222222222221,2254.999999999996,SORT-2_like
443,44.0,12.222222222222221,2267.222222222218,SORT-2_like
444,44.0,12.222222222222221,2279.4444444444403,SORT-2_like
445,40.33333333333333,11.203703703703702,2290.648148148144,SORT-2_like
446,36.666666666666664,10.185185185185185,2300.8333333333294,SORT-2_like
447,33.0,9.166666666666666,2309.999999999996,SORT-2_like
448,29.333333333333336,8.148148148148149,2318.148148148144,SORT-2_like
449,25.666666666666668,7.12962962962963,2325.2777777777737,SORT-2_like
450,22.0,6.111111111111111,2331.388888888885,SORT-2_like
451,18.333333333333332,5.092592592592593,2336.4814814814777,SORT-2_like
452,14.666666666666668,4.074074074074074,2340.5555555555516,SORT-2_like
453,11.0,3.0555555555555554,2343.611111111107,SORT-2_like
454,7.3333333333333375,2.037037037037038,2345.648148148144,SORT-2_like
455,3.6666666666666687,1.018518518518519,2346.666666666663,SORT-2_like
456,0.0,0.0,2346.666666666663,SORT-2_like
457,0.0,0.0,2346.666666666663,SORT-2_like
458,0.0,0.0,2346.666666666663,SORT-2_like
459,0.0,0.0,2346.666666666663,SORT-2_like
460,0.0,0.0,2346.666666666663,SORT-2_like
461,0.0,0.0,2346.666666666663,SORT-2_like
462,0.0,0.0,2346.666666666663,SORT-2_like
