time_s,speed_kph,distance_m,cum_distance_m,cycle
154,35.0,9.722222222222221,486.1111111111112,SORT-1_like
155,35.0,9.722222222222221,495.8333333333334,SORT-1_like
156,31.5,8.75,504.5833333333334,SORT-1_like
157,27.999999999999996,7.777777777777777,512.3611111111112,SORT-1_like
158,24.5,6.805555555555555,519.1666666666667,SORT-1_like
159,21.0,5.833333333333333,525.0000000000001,SORT-1_like
160,17.5,4.861111111111111,529.8611111111112,SORT-1_like
161,14.000000000000002,3.8888888888888893,533.7500000000001,SORT-1_like
162,10.500000000000002,2.916666666666667,536.6666666666667,SORT-1_like
163,7.000000000000001,1.9444444444444446,538.6111111111112,SORT-1_like
164,3.5000000000000036,0.9722222222222232,539.5833333333334,SORT-1_like
165,0.0,0.0,539.5833333333334,SORT-1_like
166,0.0,0.0,539.5833333333334,SORT-1_like
167,0.0,0.0,539.5833333333334,SORT-1_like
168,0.0,0.0,539.5833333333334,SORT-1_like
169,0.0,0.0,539.5833333333334,SORT-1_like
170,0.0,0.0,539.5833333333334,SORT-1_like
171,0.0,0.0,539.5833333333334,SORT-1_like
172,0.0,0.0,539.5833333333334,SORT-1_like
173,0.0,0.0,539.5833333333334,SORT-1_like
174,0.0,0.0,539.5833333333334,SORT-1_like
175,0.0,0.0,539.5833333333334,SORT-1_like
176,0.0,0.0,539.5833333333334,SORT-1_like
177,0.0,0.0,539.5833333333334,SORT-1_like
178,0.0,0.0,539.5833333333334,SORT-1_like
179,0.0,0.0,539.5833333333334,SORT-1_like
180,0.0,0.0,539.5833333333334,SORT-1_like
181,0.0,0.0,539.5833333333334,SORT-1_like
182,0.0,0.0,539.5833333333334,SORT-1_like
183,0.0,0.0,539.5833333333334,SORT-1_like
184,0.0,0.0,539.5833333333334,SORT-1_like
185,0.0,0.0,539.5833333333334,SORT-1_like
186,0.0,0.0,539.5833333333334,SORT-1_like
187,0.0,0.0,539.5833333333334,SORT-1_like
188,0.0,0.0,539.5833333333334,SORT-1_like
189,0.0,0.0,539.5833333333334,SORT-1_like
190,0.0,0.0,539.5833333333334,SORT-1_like
191,0.0,0.0,539.5833333333334,SORT-1_like
192,3.1818181818181817,0.8838383838383838,540.4671717171717,SORT-1_like
193,6.363636363636363,1.7676767676767675,542.2348484848485,SORT-1_like
194,9.545454545454545,2.6515151515151514,544.8863636363636,SORT-1_like
195,12.727272727272727,3.535353535353535,548.4217171717172,SORT-1_like
196,15.909090909090908,4.419191919191919,552.8409090909091,SORT-1_like
197,19.09090909090909,5.303030303030303,558.1439393939394,SORT-1_like
198,22.27272727272727,6.186868686868686,564.3308080808081,SORT-1_like
199,25.454545454545453,7.07070707070707,571.4015151515151,SORT-1_like
200,28.636363636363637,7.954545454545454,579.3560606060606,SORT-1_like
201,31.818181818181817,8.838383838383837,588.1944444444445,SORT-1_like
202,35.0,9.722222222222221,597.9166666666666,SORT-1_like
203,35.0,9.722222222222221,607.6388888888888,SORT-1_like
204,35.0,9.722222222222221,617.361111111111,SORT-1_like
205,35.0,9.722222222222221,627.0833333333331,SORT-1_like
206,35.0,9.722222222222221,636.8055555555553,SORT-1_like
207,35.0,9.722222222222221,646.5277777777775,SORT-1_like
208,35.0,9.722222222222221,656.2499999999997,SORT-1_like
209,35.0,9.722222222222221,665.9722222222218,SORT-1_like
210,35.0,9.722222222222221,675.694444444444,SORT-1_like
211,31.5,8.75,684.444444444444,SORT-1_like
212,27.999999999999996,7.777777777777777,692.2222222222218,SORT-1_like
213,24.5,6.805555555555555,699.0277777777774,SORT-1_like
214,21.0,5.833333333333333,704.8611111111107,SORT-1_like
215,17.5,4.861111111111111,709.7222222222218,SORT-1_like
216,14.000000000000002,3.8888888888888893,713.6111111111107,SORT-1_like
217,10.500000000000002,2.916666666666667,716.5277777777774,SORT-1_like
218,7.000000000000001,1.9444444444444446,718.4722222222218,SORT-1_like
219,3.5000000000000036,0.9722222222222232,719.444444444444,SORT-1_like
220,0.0,0.0,719.444444444444,SORT-1_like
221,0.0,0.0,719.444444444444,SORT-1_like
222,0.0,0.0,719.444444444444,SORT-1_like
223,0.0,0.0,719.444444444444,SORT-1_like
224,0.0,0.0,719.444444444444,SORT-1_like
225,0.0,0.0,719.444444444444,SORT-1_like
226,0.0,0.0,719.444444444444,SORT-1_like
227,0.0,0.0,719.444444444444,SORT-1_like
228,0.0,0.0,719.444444444444,SORT-1_like
229,0.0,0.0,719.444444444444,SORT-1_like
230,0.0,0.0,719.444444444444,SORT-1_like
231,0.0,0.0,719.444444444444,SORT-1_like
232,0.0,0.0,719.444444444444,SORT-1_like
233,0.0,0.0,719.444444444444,SORT-1_like
234,0.0,0.0,719.444444444444,SORT-1_like
235,0.0,0.0,719.444444444444,SORT-1_like
236,0.0,0.0,719.444444444444,SORT-1_like
237,0.0,0.0,719.444444444444,SORT-1_like
238,0.0,0.0,719.444444444444,SORT-1_like
239,0.0,0.0,719.444444444444,SORT-1_like
240,0.0,0.0,719.444444444444,SORT-1_like
241,0.0,0.0,719.444444444444,SORT-1_like
242,0.0,0.0,719.444444444444,SORT-1_like
243,0.0,0.0,719.444444444444,SORT-1_like
244,0.0,0.0,719.444444444444,SORT-1_like
245,0.0,0.0,719.444444444444,SORT-1_like
246,0.0,0.0,719.444444444444,SORT-1_like
247,3.1818181818181817,0.8838383838383838,720.3282828282823,SORT-1_like
248,6.363636363636363,1.7676767676767675,722.0959595959591,SORT-1_like
249,9.545454545454545,2.6515151515151514,724.7474747474743,SORT-1_like
250,12.727272727272727,3.535353535353535,728.2828282828278,SORT-1_like
251,15.909090909090908,4.419191919191919,732.7020202020198,SORT-1_like
252,19.09090909090909,5.303030303030303,738.00505050505,SORT-1_like
253,22.27272727272727,6.186868686868686,744.1919191919187,SORT-1_like
254,25.454545454545453,7.07070707070707,751.2626262626258,SORT-1_like
255,28.636363636363637,7.954545454545454,759.2171717171713,SORT-1_like
256,31.818181818181817,8.838383838383837,768.0555555555551,SORT-1_like
257,35.0,9.722222222222221,777.7777777777773,SORT-1_like
258,35.0,9.722222222222221,787.4999999999994,SORT-1_like
259,35.0,9.722222222222221,797.2222222222216,SORT-1_like
260,35.0,9.722222222222221,806.9444444444438,SORT-1_like
261,35.0,9.722222222222221,816.666666666666,SORT-1_like
262,35.0,9.722222222222221,826.3888888888881,SORT-1_like
263,35.0,9.722222222222221,836.1111111111103,SORT-1_like
264,35.0,9.722222222222221,845.8333333333325,SORT-1_like
265,35.0,9.722222222222221,855.5555555555546,SORT-1_like
266,31.5,8.75,864.3055555555546,SORT-1_like
267,27.999999999999996,7.777777777777777,872.0833333333325,SORT-1_like
268,24.5,6.805555555555555,878.888888888888,SORT-1_like
269,21.0,5.833333333333333,884.7222222222214,SORT-1_like
270,17.5,4.861111111111111,889.5833333333325,SORT-1_like
271,14.000000000000002,3.8888888888888893,893.4722222222214,SORT-1_like
272,10.500000000000002,2.916666666666667,896.388888888888,SORT-1_like
273,7.000000000000001,1.9444444444444446,898.3333333333325,SORT-1_like
274,3.5000000000000036,0.9722222222222232,899.3055555555546,SORT-1_like
275,0.0,0.0,899.3055555555546,SORT-1_like
276,0.0,0.0,899.3055555555546,SORT-1_like
277,0.0,0.0,899.3055555555546,SORT-1_like
278,0.0,0.0,899.3055555555546,SORT-1_like
279,0.0,0.0,899.3055555555546,SORT-1_like
280,0.0,0.0,899.3055555555546,SORT-1_like
281,0.0,0.0,899.3055555555546,SORT-1_like
282,0.0,0.0,899.3055555555546,SORT-1_like
283,0.0,0.0,899.3055555555546,SORT-1_like
284,0.0,0.0,899.3055555555546,SORT-1_like
285,0.0,0.0,899.3055555555546,SORT-1_like
286,0.0,0.0,899.3055555555546,SORT-1_like
287,0.0,0.0,899.3055555555546,SORT-1_like
288,0.0,0.0,899.3055555555546,SORT-1_like
289,0.0,0.0,899.3055555555546,SORT-1_like
290,0.0,0.0,899.3055555555546,SORT-1_like
291,0.0,0.0,899.3055555555546,SORT-1_like
292,0.0,0.0,899.3055555555546,SORT-1_like
293,0.0,0.0,899.3055555555546,SORT-1_like
294,0.0,0.0,899.3055555555546,SORT-1_like
295,0.0,0.0,899.3055555555546,SORT-1_like
296,0.0,0.0,899.3055555555546,SORT-1_like
297,0.0,0.0,899.3055555555546,SORT-1_like
298,0.0,0.0,899.3055555555546,SORT-1_like
299,0.0,0.0,899.3055555555546,SORT-1_like
300,0.0,0.0,899.3055555555546,SORT-1_like
301,0.0,0.0,899.3055555555546,SORT-1_like
302,3.1818181818181817,0.8838383838383838,900.189393939393,SORT-1_like
303,6.363636363636363,1.7676767676767675,901.9570707070698,SORT-1_like
304,9.545454545454545,2.6515151515151514,904.6085858585849,SORT-1_like
305,12.727272727272727,3.535353535353535,908.1439393939385,SORT-1_like
306,15.909090909090908,4.419191919191919,912.5631313131304,SORT-1_like
307,19.09090909090909,5.303030303030303,917.8661616161606,SORT-1_like
308,22.27272727272727,6.186868686868686,924.0530303030293,SORT-1_like
309,25.454545454545453,7.07070707070707,931.1237373737364,SORT-1_like
310,28.636363636363637,7.954545454545454,939.0782828282819,SORT-1_like
311,31.818181818181817,8.838383838383837,947.9166666666657,SORT-1_like
312,35.0,9.722222222222221,957.6388888888879,SORT-1_like
313,35.0,9.722222222222221,967.3611111111101,SORT-1_like
314,35.0,9.722222222222221,977.0833333333322,SORT-1_like
315,35.0,9.722222222222221,986.8055555555544,SORT-1_like
316,35.0,9.722222222222221,996.5277777777766,SORT-1_like
317,35.0,9.722222222222221,1006.2499999999987,SORT-1_like
318,35.0,9.722222222222221,1015.9722222222209,SORT-1_like
319,35.0,9.722222222222221,1025.6944444444432,SORT-1_like
320,35.0,9.722222222222221,1035.4166666666654,SORT-1_like
321,31.5,8.75,1044.1666666666654,SORT-1_like
322,27.999999999999996,7.777777777777777,1051.9444444444432,SORT-1_like
323,24.5,6.805555555555555,1058.7499999999989,SORT-1_like
324,21.0,5.833333333333333,1064.5833333333321,SORT-1_like
325,17.5,4.861111111111111,1069.4444444444432,SORT-1_like
326,14.000000000000002,3.8888888888888893,1073.3333333333321,SORT-1_like
327,10.500000000000002,2.916666666666667,1076.2499999999989,SORT-1_like
328,7.000000000000001,1.9444444444444446,1078.1944444444432,SORT-1_like
329,3.5000000000000036,0.9722222222222232,1079.1666666666654,SORT-1_like
330,0.0,0.0,1079.1666666666654,SORT-1_like
331,0.0,0.0,1079.1666666666654,SORT-1_like
332,0.0,0.0,1079.1666666666654,SORT-1_like
333,0.0,0.0,1079.1666666666654,SORT-1_like
334,0.0,0.0,1079.1666666666654,SORT-1_like
335,0.0,0.0,1079.1666666666654,SORT-1_like
336,0.0,0.0,1079.1666666666654,SORT-1_like
337,0.0,0.0,1079.1666666666654,SORT-1_like
338,0.0,0.0,1079.1666666666654,SORT-1_like
339,0.0,0.0,1079.1666666666654,SORT-1_like
340,0.0,0.0,1079.1666666666654,SORT-1_like
341,0.0,0.0,1079.1666666666654,SORT-1_like
342,0.0,0.0,1079.1666666666654,SORT-1_like
343,0.0,0.0,1079.1666666666654,SORT-1_like
344,0.0,0.0,1079.1666666666654,SORT-1_like
345,0.0,0.0,1079.1666666666654,SORT-1_like
346,0.0,0.0,1079.1666666666654,SORT-1_like
347,0.0,0.0,1079.1666666666654,SORT-1_like
348,0.0,0.0,1079.1666666666654,SORT-1_like
349,0.0,0.0,1079.1666666666654,SORT-1_like
350,0.0,0.0,1079.1666666666654,SORT-1_like
351,0.0,0.0,1079.1666666666654,SORT-1_like
352,0.0,0.0,1079.1666666666654,SORT-1_like
353,0.0,0.0,1079.1666666666654,SORT-1_like
354,0.0,0.0,1079.1666666666654,SORT-1_like
355,0.0,0.0,1079.1666666666654,SORT-1_like
356,0.0,0.0,1079.1666666666654,SORT-1_like
357,3.1818181818181817,0.8838383838383838,1080.0505050505037,SORT-1_like
358,6.363636363636363,1.7676767676767675,1081.8181818181804,SORT-1_like
359,9.545454545454545,2.6515151515151514,1084.4696969696956,SORT-1_like
360,12.727272727272727,3.535353535353535,1088.0050505050492,SORT-1_like
361,15.909090909090908,4.419191919191919,1092.4242424242411,SORT-1_like
362,19.09090909090909,5.303030303030303,1097.7272727272714,SORT-1_like
363,22.27272727272727,6.186868686868686,1103.91414141414,SORT-1_like
364,25.454545454545453,7.07070707070707,1110.9848484848471,SORT-1_like
365,28.636363636363637,7.954545454545454,1118.9393939393926,SORT-1_like
366,31.818181818181817,8.838383838383837,1127.7777777777765,SORT-1_like
367,35.0,9.722222222222221,1137.4999999999986,SORT-1_like
368,35.0,9.722222222222221,1147.2222222222208,SORT-1_like
369,35.0,9.722222222222221,1156.944444444443,SORT-1_like
370,35.0,9.722222222222221,1166.6666666666652,SORT-1_like
371,35.0,9.722222222222221,1176.3888888888873,SORT-1_like
372,35.0,9.722222222222221,1186.1111111111095,SORT-1_like
373,35.0,9.722222222222221,1195.8333333333317,SORT-1_like
374,35.0,9.722222222222221,1205.5555555555538,SORT-1_like
375,35.0,9.722222222222221,1215.277777777776,SORT-1_like
376,31.5,8.75,1224.027777777776,SORT-1_like
377,27.999999999999996,7.777777777777777,1231.8055555555538,SORT-1_like
378,24.5,6.805555555555555,1238.6111111111095,SORT-1_like
379,21.0,5.833333333333333,1244.4444444444428,SORT-1_like
380,17.5,4.861111111111111,1249.3055555555538,SORT-1_like
381,14.000000000000002,3.8888888888888893,1253.1944444444428,SORT-1_like
382,10.500000000000002,2.916666666666667,1256.1111111111095,SORT-1_like
383,7.000000000000001,1.9444444444444446,1258.0555555555538,SORT-1_like
384,3.5000000000000036,0.9722222222222232,1259.027777777776,SORT-1_like
385,0.0,0.0,1259.027777777776,SORT-1_like
386,0.0,0.0,1259.027777777776,SORT-1_like
387,0.0,0.0,1259.027777777776,SORT-1_like
388,0.0,0.0,1259.027777777776,SORT-1_like
389,0.0,0.0,1259.027777777776,SORT-1_like
390,0.0,0.0,1259.027777777776,SORT-1_like
391,0.0,0.0,1259.027777777776,SORT-1_like
392,0.0,0.0,1259.027777777776,SORT-1_like
393,0.0,0.0,1259.027777777776,SORT-1_like
394,0.0,0.0,1259.027777777776,SORT-1_like
395,0.0,0.0,1259.027777777776,SORT-1_like
396,0.0,0.0,1259.027777777776,SORT-1_like
397,0.0,0.0,1259.027777777776,SORT-1_like
398,0.0,0.0,1259.027777777776,SORT-1_like
399,0.0,0.0,1259.027777777776,SORT-1_like
400,0.0,0.0,1259.027777777776,SORT-1_like
401,0.0,0.0,1259.027777777776,SORT-1_like
402,0.0,0.0,1259.027777777776,SORT-1_like
403,0.0,0.0,1259.027777777776,SORT-1_like
404,0.0,0.0,1259.027777777776,SORT-1_like
405,0.0,0.0,1259.027777777776,SORT-1_like
406,0.0,0.0,1259.027777777776,SORT-1_like
407,0.0,0.0,1259.027777777776,SORT-1_like
408,0.0,0.0,1259.027777777776,SORT-1_like
409,0.0,0.0,1259.027777777776,SORT-1_like
410,0.0,0.0,1259.027777777776,SORT-1_like
411,0.0,0.0,1259.027777777776,SORT-1_like
412,3.1818181818181817,0.8838383838383838,1259.9116161616143,SORT-1_like
413,6.363636363636363,1.7676767676767675,1261.679292929291,SORT-1_like
414,9.545454545454545,2.6515151515151514,1264.3308080808063,SORT-1_like
415,12.727272727272727,3.535353535353535,1267.8661616161598,SORT-1_like
416,15.909090909090908,4.419191919191919,1272.2853535353518,SORT-1_like
417,19.09090909090909,5.303030303030303,1277.588383838382,SORT-1_like
418,22.27272727272727,6.186868686868686,1283.7752525252506,SORT-1_like
419,25.454545454545453,7.07070707070707,1290.8459595959578,SORT-1_like
420,28.636363636363637,7.954545454545454,1298.8005050505033,SORT-1_like
421,31.818181818181817,8.838383838383837,1307.638888888887,SORT-1_like
422,35.0,9.722222222222221,1317.3611111111093,SORT-1_like
423,35.0,9.722222222222221,1327.0833333333314,SORT-1_like
424,35.0,9.722222222222221,1336.8055555555536,SORT-1_like
425,35.0,9.722222222222221,1346.5277777777758,SORT-1_like
426,35.0,9.722222222222221,1356.249999999998,SORT-1_like
427,35.0,9.722222222222221,1365.9722222222201,SORT-1_like
428,35.0,9.722222222222221,1375.6944444444423,SORT-1_like
429,35.0,9.722222222222221,1385.4166666666645,SORT-1_like
430,35.0,9.722222222222221,1395.1388888888866,SORT-1_like
431,31.5,8.75,1403.8888888888866,SORT-1_like
432,27.999999999999996,7.777777777777777,1411.6666666666645,SORT-1_like
433,24.5,6.805555555555555,1418.4722222222201,SORT-1_like
434,21.0,5.833333333333333,1424.3055555555534,SORT-1_like
435,17.5,4.861111111111111,1429.1666666666645,SORT-1_like
436,14.000000000000002,3.8888888888888893,1433.0555555555534,SORT-1_like
437,10.500000000000002,2.916666666666667,1435.9722222222201,SORT-1_like
438,7.000000000000001,1.9444444444444446,1437.9166666666645,SORT-1_like
439,3.5000000000000036,0.9722222222222232,1438.8888888888866,SORT-1_like
440,0.0,0.0,1438.8888888888866,SORT-1_like
441,0.0,0.0,1438.8888888888866,SORT-1_like
442,0.0,0.0,1438.8888888888866,SORT-1_like
443,0.0,0.0,1438.8888888888866,SORT-1_like
444,0.0,0.0,1438.8888888888866,SORT-1_like
445,0.0,0.0,1438.8888888888866,SORT-1_like
446,0.0,0.0,1438.8888888888866,SORT-1_like
447,0.0,0.0,1438.8888888888866,SORT-1_like
448,0.0,0.0,1438.8888888888866,SORT-1_like
449,0.0,0.0,1438.8888888888866,SORT-1_like
450,0.0,0.0,1438.8888888888866,SORT-1_like
451,0.0,0.0,1438.8888888888866,SORT-1_like
452,0.0,0.0,1438.8888888888866,SORT-1_like
453,0.0,0.0,1438.8888888888866,SORT-1_like
454,0.0,0.0,1438.8888888888866,SORT-1_like
455,0.0,0.0,1438.8888888888866,SORT-1_like
456,0.0,0.0,1438.8888888888866,SORT-1_like
457,0.0,0.0,1438.8888888888866,SORT-1_like
458,0.0,0.0,1438.8888888888866,SORT-1_like
459,0.0,0.0,1438.8888888888866,SORT-1_like
460,0.0,0.0,1438.8888888888866,SORT-1_like
461,0.0,0.0,1438.8888888888866,SORT-1_like
462,0.0,0.0,1438.8888888888866,SORT-1_like
463,0.0,0.0,1438.8888888888866,SORT-1_like
464,0.0,0.0,1438.8888888888866,SORT-1_like
465,0.0,0.0,1438.8888888888866,SORT-1_like
466,0.0,0.0,1438.8888888888866,SORT-1_like
467,3.1818181818181817,0.8838383838383838,1439.772727272725,SORT-1_like
468,6.363636363636363,1.7676767676767675,1441.5404040404017,SORT-1_like
469,9.545454545454545,2.6515151515151514,1444.191919191917,SORT-1_like
470,12.727272727272727,3.535353535353535,1447.7272727272705,SORT-1_like
471,15.909090909090908,4.419191919191919,1452.1464646464624,SORT-1_like
472,19.09090909090909,5.303030303030303,1457.4494949494926,SORT-1_like
473,22.27272727272727,6.186868686868686,1463.6363636363612,SORT-1_like
474,25.454545454545453,7.07070707070707,1470.7070707070684,SORT-1_like
475,28.636363636363637,7.954545454545454,1478.661616161614,SORT-1_like
476,31.818181818181817,8.838383838383837,1487.4999999999977,SORT-1_like
477,35.0,9.722222222222221,1497.22222222222,SORT-1_like
478,35.0,9.722222222222221,1506.944444444442,SORT-1_like
